45.4824	16.4672	2.73677	1.44108	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1976	17.6937	2.7365	1.29514	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.0696	17.6068	2.62257	1.21529	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6751	18.9104	2.61062	1.27554	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.6609	18.8517	2.60981	1.23849	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.3889	20.0201	2.66879	1.18666	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.3943	19.8971	2.6244	1.07946	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0216	21.0197	2.62417	1.10733	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
55.9352	20.9997	2.54635	1.07925	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.5317	21.9644	2.57398	1.00416	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.5587	21.9742	2.59875	1.01557	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
61.0852	22.9133	2.56713	0.969904	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
61.0052	22.8014	2.52804	0.899692	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.4982	23.5857	2.51494	0.828963	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.5116	23.6225	2.47395	0.82842	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.0878	24.2623	2.52704	0.709446	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
65.9542	24.0921	2.3804	0.564756	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.3218	24.5349	2.37747	0.490825	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4401	24.548	2.44608	0.502449	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8745	24.982	2.4422	0.461398	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7941	24.8253	2.35094	0.341401	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
73.0896	24.9788	2.329	0.23013	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
73.0289	24.9865	2.2532	0.214071	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.206	25.231	2.21725	0.233405	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
75.1061	25.1908	2.13845	0.196258	74.9748	25.1378	75.1062	25.1224	2.04114	0.0423626
77.2251	25.1905	2.13288	0.080742	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.0687	25.1991	1.94681	0.0382141	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.0463	25.1474	1.96254	-0.0148748	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0562	25.0517	1.93409	-0.0859368	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.9445	24.9264	1.91348	-0.108287	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.9094	24.8622	1.80973	-0.182178	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6944	24.6638	1.79852	-0.191313	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5683	24.7152	1.68134	-0.183747	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.2287	24.5416	1.67156	-0.177697	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.2403	24.4468	1.66306	-0.238413	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.8453	24.0319	1.63834	-0.339308	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.8357	23.8961	1.5808	-0.437907	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
87.2889	23.4996	1.52153	-0.413357	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.3037	23.4704	1.45527	-0.456941	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.7829	22.9077	1.46737	-0.517397	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6444	22.9301	1.37495	-0.513726	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.8839	22.3768	1.31298	-0.53549	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.763	22.4008	1.17719	-0.548207	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.8326	21.7749	1.12834	-0.591713	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.8336	21.9045	1.13627	-0.515519	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.9112	21.2657	1.11028	-0.58496	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.9138	21.3581	1.08454	-0.540964	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.9577	20.8841	1.06537	-0.50305	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
93.0274	20.9399	1.07111	-0.479716	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.9385	20.3567	0.998329	-0.537444	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.8753	20.4199	0.966565	-0.502339	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
94.9763	19.7856	1.02919	-0.57677	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
94.7921	19.828	0.904662	-0.563687	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.6338	19.4746	0.874492	-0.445751	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6269	19.5162	0.873602	-0.421736	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.4363	19.1299	0.84393	-0.401779	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.4719	19.0267	0.855191	-0.461084	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.3759	18.6393	0.877166	-0.420052	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4476	18.4634	0.925067	-0.514702	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.3186	18.1559	0.899181	-0.399187	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.3225	18.1493	0.87905	-0.408392	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.1679	17.5586	0.864568	-0.509726	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.1764	17.4743	0.92077	-0.544161	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
100.069	16.9599	0.907865	-0.527619	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.166	16.9486	0.94454	-0.535747	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.132	16.4715	0.954111	-0.503249	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.147	16.4583	0.964674	-0.509804	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.174	16.1637	0.992027	-0.390825	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.167	16.0488	1.00251	-0.451584	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.132	15.4804	0.98554	-0.515985	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.091	15.3639	1.01629	-0.570284	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.098	15.0275	1.01151	-0.441523	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.123	14.9459	1.09229	-0.472927	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.301	14.4526	1.1318	-0.484049	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.344	14.2982	1.18055	-0.563476	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.598	13.8852	1.21399	-0.480952	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.623	14.0201	1.29381	-0.394937	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
107.96	13.6404	1.3134	-0.386568	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.071	13.6614	1.42205	-0.365081	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.498	13.4326	1.42419	-0.290756	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.495	13.3431	1.44624	-0.335693	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
110.982	12.7929	1.46508	-0.452203	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.155	12.8482	1.58992	-0.414778	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.788	12.4586	1.60948	-0.401085	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.845	12.5843	1.6881	-0.325017	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.598	12.4029	1.71754	-0.247353	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.713	12.3763	1.79344	-0.258166	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.554	12.1085	1.81518	-0.263227	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.729	12.1017	1.97397	-0.255487	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.766	11.922	2.00249	-0.214724	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.826	12.0749	2.0659	-0.127776	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.834	12.1258	2.0394	-0.0324829	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.896	12.1484	2.0984	-0.0160654	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.132	12.484	2.16102	0.171382	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.174	12.5728	2.21799	0.223935	123.142	12.7694	122.95	12.5114	2.29835	0.246599
125.263	12.7913	2.15851	0.220647	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.406	12.8626	2.32709	0.273291	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.761	13.2337	2.33973	0.325002	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.751	13.2187	2.39209	0.325106	127.506	13.153	127.609	13.2365	2.44434	0.495787
130.089	13.6259	2.36721	0.36806	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.149	13.667	2.38609	0.388717	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.41	14.298	2.32877	0.515148	132.092	14.507	132.53	14.458	2.55028	0.74543
132.487	14.3182	2.42648	0.535287	132.447	14.3423	132.53	14.458	2.55028	0.74543
134.952	14.9532	2.44367	0.587552	135.074	15.0475	135.066	15.2513	2.58865	0.863795
135.02	14.8776	2.4928	0.551086	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.508	15.8429	2.49041	0.766668	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.636	16.0269	2.62878	0.875799	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.28	16.9575	2.63561	0.904291	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.325	17.108	2.6908	0.988364	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.985	18.0429	2.67666	0.960511	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.915	18.0723	2.67218	0.980075	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.533	19.1142	2.64745	1.01152	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.639	19.1825	2.72621	1.053	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.328	20.3662	2.7095	1.11981	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.259	20.4949	2.65897	1.18172	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.844	21.9165	2.62524	1.30388	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.851	21.9038	2.6861	1.30903	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.498	23.3652	2.66827	1.38642	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.476	23.263	2.64831	1.33199	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.097	24.7121	2.6358	1.39134	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.023	24.7786	2.55484	1.41396	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.67	26.0972	2.59678	1.36659	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.82	26.1291	2.71446	1.39567	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.506	27.4739	2.70114	1.36954	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.461	27.5393	2.6307	1.3903	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.975	28.8536	2.57683	1.35041	163.625	28.7683	164.155	28.8064	2.64354	1.28825
164.019	28.9471	2.5972	1.39821	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.678	30.2638	2.6252	1.3579	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.68	30.154	2.61553	1.3	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.246	31.4144	2.59295	1.2794	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.266	31.2801	2.60339	1.21253	169.345	30.7063	169.452	31.2706	2.61238	1.15075
171.957	32.4005	2.64322	1.16752	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.001	32.45	2.6541	1.19062	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.659	33.5431	2.65589	1.14181	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.559	33.5973	2.5598	1.15415	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.12	34.4508	2.5592	1.00384	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.08	34.3317	2.48983	0.930058	177.211	33.8467	177.261	34.3262	2.52363	0.850119
179.729	35.1785	2.56206	0.890978	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.626	35.2164	2.46339	0.894322	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.242	35.8974	2.53216	0.790442	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.141	35.9463	2.43792	0.800042	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.631	36.6137	2.46084	0.734914	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.57	36.5143	2.33307	0.657371	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.925	37.042	2.34276	0.593331	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.012	37.0271	2.36957	0.583907	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.414	37.494	2.38364	0.526367	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.419	37.3953	2.31813	0.459203	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.75	37.6922	2.32342	0.379058	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.653	37.5853	2.21746	0.308082	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.793	37.5629	2.18048	0.143385	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.675	37.5276	2.08175	0.1121	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.83	37.4979	2.11476	0.0433068	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.661	37.476	1.96526	0.0108381	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.642	37.6192	1.97273	0.0763525	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.599	37.5663	1.93565	0.0450002	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.486	37.4363	1.91233	-0.0419895	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.369	37.4066	1.78705	-0.0769381	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.276	37.1312	1.84072	-0.172701	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.115	37.1625	1.70117	-0.176596	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.879	36.684	1.7282	-0.324017	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.72	36.7432	1.55677	-0.321812	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
204.21	36.3032	1.52599	-0.380902	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.115	36.2984	1.49815	-0.380989	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
